DateTime,Area,Rainfall (mm/hr),Precipitation Type,Month
10/12/2025 6:00,Sample Area,5.79,Heavy,10
10/12/2025 7:00,Sample Area,12.6,Very heavy,10
10/12/2025 8:00,Sample Area,9.45,Very heavy,10
10/12/2025 9:00,Sample Area,12.26,Very heavy,10
10/12/2025 10:00,Sample Area,11.82,Very heavy,10
10/12/2025 11:00,Sample Area,0,No rainfall,10
10/12/2025 12:00,Sample Area,0,No rainfall,10
10/12/2025 13:00,Sample Area,0,No rainfall,10
10/12/2025 14:00,Sample Area,12.21,Very heavy,10
10/12/2025 15:00,Sample Area,0,No rainfall,10
10/12/2025 16:00,Sample Area,0,No rainfall,10
10/12/2025 17:00,Sample Area,5.12,Heavy,10
10/12/2025 18:00,Sample Area,7.88,Heavy,10
10/12/2025 19:00,Sample Area,5.09,Heavy,10
10/12/2025 20:00,Sample Area,0,No rainfall,10
10/12/2025 21:00,Sample Area,9.2,Very heavy,10
10/12/2025 22:00,Sample Area,0,No rainfall,10
10/12/2025 23:00,Sample Area,0,No rainfall,10
10/13/2025 0:00,Sample Area,0,No rainfall,10
10/13/2025 1:00,Sample Area,10.85,Very heavy,10
10/13/2025 2:00,Sample Area,0,No rainfall,10
10/13/2025 3:00,Sample Area,8.46,Very heavy,10
10/13/2025 4:00,Sample Area,11.77,Very heavy,10
10/13/2025 5:00,Sample Area,0,No rainfall,10
10/13/2025 6:00,Sample Area,0,No rainfall,10
10/13/2025 7:00,Sample Area,0,No rainfall,10
10/13/2025 8:00,Sample Area,5.02,Heavy,10
10/13/2025 9:00,Sample Area,0,No rainfall,10
10/13/2025 10:00,Sample Area,0,No rainfall,10
10/13/2025 11:00,Sample Area,0,No rainfall,10
10/13/2025 12:00,Sample Area,8.34,Very heavy,10
10/13/2025 13:00,Sample Area,0,No rainfall,10
10/13/2025 14:00,Sample Area,0,No rainfall,10
10/13/2025 15:00,Sample Area,0,No rainfall,10
10/13/2025 16:00,Sample Area,10.66,Very heavy,10
10/13/2025 17:00,Sample Area,0,No rainfall,10
10/13/2025 18:00,Sample Area,5.25,Heavy,10
10/13/2025 19:00,Sample Area,0,No rainfall,10
10/13/2025 20:00,Sample Area,8.3,Very heavy,10
10/13/2025 21:00,Sample Area,6.8,Heavy,10
10/13/2025 22:00,Sample Area,10.1,Very heavy,10
10/13/2025 23:00,Sample Area,0,No rainfall,10
10/14/2025 0:00,Sample Area,0,No rainfall,10
10/14/2025 1:00,Sample Area,0,No rainfall,10
10/14/2025 2:00,Sample Area,9.08,Very heavy,10
10/14/2025 3:00,Sample Area,9.09,Very heavy,10
10/14/2025 4:00,Sample Area,0,No rainfall,10
10/14/2025 5:00,Sample Area,6.49,Heavy,10
10/14/2025 6:00,Sample Area,0,No rainfall,10
10/14/2025 7:00,Sample Area,14.7,Very heavy,10
10/14/2025 8:00,Sample Area,0,No rainfall,10
10/14/2025 9:00,Sample Area,0,No rainfall,10
10/14/2025 10:00,Sample Area,0,No rainfall,10
10/14/2025 11:00,Sample Area,11.74,Very heavy,10
10/14/2025 12:00,Sample Area,5.69,Heavy,10
10/14/2025 13:00,Sample Area,0,No rainfall,10
10/14/2025 14:00,Sample Area,14.16,Very heavy,10
10/14/2025 15:00,Sample Area,0,No rainfall,10
10/14/2025 16:00,Sample Area,0,No rainfall,10
10/14/2025 17:00,Sample Area,0,No rainfall,10
10/14/2025 18:00,Sample Area,9.48,Very heavy,10
10/14/2025 19:00,Sample Area,5.49,Heavy,10
10/14/2025 20:00,Sample Area,6.88,Heavy,10
10/14/2025 21:00,Sample Area,5.67,Heavy,10
10/14/2025 22:00,Sample Area,0,No rainfall,10
10/14/2025 23:00,Sample Area,9.11,Very heavy,10
10/15/2025 0:00,Sample Area,0,No rainfall,10
10/15/2025 1:00,Sample Area,6.67,Heavy,10
10/15/2025 2:00,Sample Area,0,No rainfall,10
10/15/2025 3:00,Sample Area,8.4,Very heavy,10
10/15/2025 4:00,Sample Area,9.68,Very heavy,10
10/15/2025 5:00,Sample Area,0,No rainfall,10
10/15/2025 6:00,Sample Area,11.44,Very heavy,10
10/15/2025 7:00,Sample Area,0,No rainfall,10
10/15/2025 8:00,Sample Area,0,No rainfall,10
10/15/2025 9:00,Sample Area,5.99,Heavy,10
10/15/2025 10:00,Sample Area,13.53,Very heavy,10
10/15/2025 11:00,Sample Area,0,No rainfall,10
10/15/2025 12:00,Sample Area,0,No rainfall,10
10/15/2025 13:00,Sample Area,7.15,Heavy,10
10/15/2025 14:00,Sample Area,13.29,Very heavy,10
10/15/2025 15:00,Sample Area,0,No rainfall,10
10/15/2025 16:00,Sample Area,11.35,Very heavy,10
10/15/2025 17:00,Sample Area,6.06,Heavy,10
10/15/2025 18:00,Sample Area,0,No rainfall,10
10/15/2025 19:00,Sample Area,0,No rainfall,10
10/15/2025 20:00,Sample Area,0,No rainfall,10
10/15/2025 21:00,Sample Area,5.37,Heavy,10
10/15/2025 22:00,Sample Area,0,No rainfall,10
10/15/2025 23:00,Sample Area,6.38,Heavy,10
10/16/2025 0:00,Sample Area,0,No rainfall,10
10/16/2025 1:00,Sample Area,10.77,Very heavy,10
10/16/2025 2:00,Sample Area,0,No rainfall,10
10/16/2025 3:00,Sample Area,11.61,Very heavy,10
10/16/2025 4:00,Sample Area,11.08,Very heavy,10
10/16/2025 5:00,Sample Area,0,No rainfall,10
10/16/2025 6:00,Sample Area,11.56,Very heavy,10
10/16/2025 7:00,Sample Area,0,No rainfall,10
10/16/2025 8:00,Sample Area,6.61,Heavy,10
10/16/2025 9:00,Sample Area,10.97,Very heavy,10
10/16/2025 10:00,Sample Area,8.42,Very heavy,10
10/16/2025 11:00,Sample Area,9.6,Very heavy,10
10/16/2025 12:00,Sample Area,7.87,Heavy,10
10/16/2025 13:00,Sample Area,8.54,Very heavy,10
10/16/2025 14:00,Sample Area,0,No rainfall,10
10/16/2025 15:00,Sample Area,0,No rainfall,10
10/16/2025 16:00,Sample Area,11.25,Very heavy,10
10/16/2025 17:00,Sample Area,10.01,Very heavy,10
10/16/2025 18:00,Sample Area,8.84,Very heavy,10
10/16/2025 19:00,Sample Area,0,No rainfall,10
10/16/2025 20:00,Sample Area,8.8,Very heavy,10
10/16/2025 21:00,Sample Area,8.6,Very heavy,10
10/16/2025 22:00,Sample Area,0,No rainfall,10
10/16/2025 23:00,Sample Area,0,No rainfall,10
10/17/2025 0:00,Sample Area,0,No rainfall,10
10/17/2025 1:00,Sample Area,0,No rainfall,10
10/17/2025 2:00,Sample Area,13.43,Very heavy,10
10/17/2025 3:00,Sample Area,6.53,Heavy,10
10/17/2025 4:00,Sample Area,0,No rainfall,10
10/17/2025 5:00,Sample Area,7.47,Heavy,10
10/17/2025 6:00,Sample Area,14.8,Very heavy,10
10/17/2025 7:00,Sample Area,0,No rainfall,10
10/17/2025 8:00,Sample Area,10.96,Very heavy,10
10/17/2025 9:00,Sample Area,14.29,Very heavy,10
10/17/2025 10:00,Sample Area,9.45,Very heavy,10
10/17/2025 11:00,Sample Area,0,No rainfall,10
10/17/2025 12:00,Sample Area,7.96,Heavy,10
10/17/2025 13:00,Sample Area,0,No rainfall,10
10/17/2025 14:00,Sample Area,0,No rainfall,10
10/17/2025 15:00,Sample Area,0,No rainfall,10
10/17/2025 16:00,Sample Area,0,No rainfall,10
10/17/2025 17:00,Sample Area,0,No rainfall,10
10/17/2025 18:00,Sample Area,0,No rainfall,10
10/17/2025 19:00,Sample Area,7.76,Heavy,10
10/17/2025 20:00,Sample Area,5.51,Heavy,10
10/17/2025 21:00,Sample Area,0,No rainfall,10
10/17/2025 22:00,Sample Area,0,No rainfall,10
10/17/2025 23:00,Sample Area,14.71,Very heavy,10
10/18/2025 0:00,Sample Area,0,No rainfall,10
10/18/2025 1:00,Sample Area,0,No rainfall,10
10/18/2025 2:00,Sample Area,10.59,Very heavy,10
10/18/2025 3:00,Sample Area,0,No rainfall,10
10/18/2025 4:00,Sample Area,0,No rainfall,10
10/18/2025 5:00,Sample Area,0,No rainfall,10
10/18/2025 6:00,Sample Area,0,No rainfall,10
10/18/2025 7:00,Sample Area,6.73,Heavy,10
10/18/2025 8:00,Sample Area,0,No rainfall,10
10/18/2025 9:00,Sample Area,10.23,Very heavy,10
10/18/2025 10:00,Sample Area,12.16,Very heavy,10
10/18/2025 11:00,Sample Area,0,No rainfall,10
10/18/2025 12:00,Sample Area,0,No rainfall,10
10/18/2025 13:00,Sample Area,14.59,Very heavy,10
10/18/2025 14:00,Sample Area,7.66,Heavy,10
10/18/2025 15:00,Sample Area,0,No rainfall,10
10/18/2025 16:00,Sample Area,0,No rainfall,10
10/18/2025 17:00,Sample Area,6.29,Heavy,10
10/18/2025 18:00,Sample Area,0,No rainfall,10
10/18/2025 19:00,Sample Area,0,No rainfall,10
10/18/2025 20:00,Sample Area,0,No rainfall,10
10/18/2025 21:00,Sample Area,0,No rainfall,10
10/18/2025 22:00,Sample Area,0,No rainfall,10
10/18/2025 23:00,Sample Area,0,No rainfall,10
10/19/2025 0:00,Sample Area,12.84,Very heavy,10
10/19/2025 1:00,Sample Area,5.22,Heavy,10
10/19/2025 2:00,Sample Area,0,No rainfall,10
10/19/2025 3:00,Sample Area,0,No rainfall,10
10/19/2025 4:00,Sample Area,12.92,Very heavy,10
10/19/2025 5:00,Sample Area,0,No rainfall,10
10/19/2025 6:00,Sample Area,0,No rainfall,10
10/19/2025 7:00,Sample Area,0,No rainfall,10
10/19/2025 8:00,Sample Area,0,No rainfall,10
10/19/2025 9:00,Sample Area,6.84,Heavy,10
10/19/2025 10:00,Sample Area,8.71,Very heavy,10
10/19/2025 11:00,Sample Area,0,No rainfall,10
10/19/2025 12:00,Sample Area,5.53,Heavy,10
10/19/2025 13:00,Sample Area,0,No rainfall,10
10/19/2025 14:00,Sample Area,0,No rainfall,10
10/19/2025 15:00,Sample Area,0,No rainfall,10
10/19/2025 16:00,Sample Area,7.72,Heavy,10
10/19/2025 17:00,Sample Area,0,No rainfall,10
10/19/2025 18:00,Sample Area,0,No rainfall,10
10/19/2025 19:00,Sample Area,0,No rainfall,10
10/19/2025 20:00,Sample Area,0,No rainfall,10
10/19/2025 21:00,Sample Area,13.12,Very heavy,10
10/19/2025 22:00,Sample Area,10.74,Very heavy,10
10/19/2025 23:00,Sample Area,6.9,Heavy,10
10/20/2025 0:00,Sample Area,11.77,Very heavy,10
10/20/2025 1:00,Sample Area,12.13,Very heavy,10
10/20/2025 2:00,Sample Area,0,No rainfall,10
10/20/2025 3:00,Sample Area,0,No rainfall,10
10/20/2025 4:00,Sample Area,0,No rainfall,10
10/20/2025 5:00,Sample Area,0,No rainfall,10
10/20/2025 6:00,Sample Area,0,No rainfall,10
10/20/2025 7:00,Sample Area,0,No rainfall,10
10/20/2025 8:00,Sample Area,0,No rainfall,10
10/20/2025 9:00,Sample Area,10.42,Very heavy,10
10/20/2025 10:00,Sample Area,6.7,Heavy,10
10/20/2025 11:00,Sample Area,0,No rainfall,10
10/20/2025 12:00,Sample Area,0,No rainfall,10
10/20/2025 13:00,Sample Area,13.65,Very heavy,10
10/20/2025 14:00,Sample Area,0,No rainfall,10
10/20/2025 15:00,Sample Area,0,No rainfall,10
10/20/2025 16:00,Sample Area,0,No rainfall,10
10/20/2025 17:00,Sample Area,14.53,Very heavy,10
10/20/2025 18:00,Sample Area,14.85,Very heavy,10
10/20/2025 19:00,Sample Area,9.22,Very heavy,10
10/20/2025 20:00,Sample Area,0,No rainfall,10
10/20/2025 21:00,Sample Area,0,No rainfall,10
10/20/2025 22:00,Sample Area,0,No rainfall,10
10/20/2025 23:00,Sample Area,11.43,Very heavy,10
10/21/2025 0:00,Sample Area,7.5,Heavy,10
10/21/2025 1:00,Sample Area,0,No rainfall,10
10/21/2025 2:00,Sample Area,6.3,Heavy,10
10/21/2025 3:00,Sample Area,0,No rainfall,10
10/21/2025 4:00,Sample Area,8.58,Very heavy,10
10/21/2025 5:00,Sample Area,11.26,Very heavy,10
10/21/2025 6:00,Sample Area,0,No rainfall,10
10/21/2025 7:00,Sample Area,7.06,Heavy,10
10/21/2025 8:00,Sample Area,0,No rainfall,10
10/21/2025 9:00,Sample Area,0,No rainfall,10
10/21/2025 10:00,Sample Area,14.62,Very heavy,10
10/21/2025 11:00,Sample Area,7.96,Heavy,10
10/21/2025 12:00,Sample Area,0,No rainfall,10
10/21/2025 13:00,Sample Area,10.03,Very heavy,10
10/21/2025 14:00,Sample Area,9.95,Very heavy,10
10/21/2025 15:00,Sample Area,0,No rainfall,10
10/21/2025 16:00,Sample Area,0,No rainfall,10
10/21/2025 17:00,Sample Area,8.62,Very heavy,10
10/21/2025 18:00,Sample Area,0,No rainfall,10
10/21/2025 19:00,Sample Area,8.32,Very heavy,10
10/21/2025 20:00,Sample Area,0,No rainfall,10
10/21/2025 21:00,Sample Area,0,No rainfall,10
10/21/2025 22:00,Sample Area,0,No rainfall,10
10/21/2025 23:00,Sample Area,10.26,Very heavy,10
10/22/2025 0:00,Sample Area,6.39,Heavy,10
10/22/2025 1:00,Sample Area,0,No rainfall,10
10/22/2025 2:00,Sample Area,0,No rainfall,10
10/22/2025 3:00,Sample Area,11.83,Very heavy,10
10/22/2025 4:00,Sample Area,0,No rainfall,10
10/22/2025 5:00,Sample Area,0,No rainfall,10
10/22/2025 6:00,Sample Area,0,No rainfall,10
10/22/2025 7:00,Sample Area,0,No rainfall,10
10/22/2025 8:00,Sample Area,0,No rainfall,10
10/22/2025 9:00,Sample Area,0,No rainfall,10
10/22/2025 10:00,Sample Area,0,No rainfall,10
10/22/2025 11:00,Sample Area,14.53,Very heavy,10
10/22/2025 12:00,Sample Area,0,No rainfall,10
10/22/2025 13:00,Sample Area,13.01,Very heavy,10
10/22/2025 14:00,Sample Area,9.07,Very heavy,10
10/22/2025 15:00,Sample Area,0,No rainfall,10
10/22/2025 16:00,Sample Area,9.63,Very heavy,10
10/22/2025 17:00,Sample Area,0,No rainfall,10
10/22/2025 18:00,Sample Area,0,No rainfall,10
10/22/2025 19:00,Sample Area,13.58,Very heavy,10
10/22/2025 20:00,Sample Area,5.38,Heavy,10
10/22/2025 21:00,Sample Area,6.51,Heavy,10
10/22/2025 22:00,Sample Area,6.25,Heavy,10
10/22/2025 23:00,Sample Area,0,No rainfall,10
10/23/2025 0:00,Sample Area,0,No rainfall,10
10/23/2025 1:00,Sample Area,0,No rainfall,10
10/23/2025 2:00,Sample Area,6.45,Heavy,10
10/23/2025 3:00,Sample Area,14.15,Very heavy,10
10/23/2025 4:00,Sample Area,13.82,Very heavy,10
10/23/2025 5:00,Sample Area,0,No rainfall,10
10/23/2025 6:00,Sample Area,0,No rainfall,10
10/23/2025 7:00,Sample Area,11.55,Very heavy,10
10/23/2025 8:00,Sample Area,12.68,Very heavy,10
10/23/2025 9:00,Sample Area,0,No rainfall,10
10/23/2025 10:00,Sample Area,0,No rainfall,10
10/23/2025 11:00,Sample Area,0,No rainfall,10
10/23/2025 12:00,Sample Area,0,No rainfall,10
10/23/2025 13:00,Sample Area,8.97,Very heavy,10
10/23/2025 14:00,Sample Area,0,No rainfall,10
10/23/2025 15:00,Sample Area,14.21,Very heavy,10
10/23/2025 16:00,Sample Area,0,No rainfall,10
10/23/2025 17:00,Sample Area,0,No rainfall,10
10/23/2025 18:00,Sample Area,0,No rainfall,10
10/23/2025 19:00,Sample Area,9.16,Very heavy,10
10/23/2025 20:00,Sample Area,14.65,Very heavy,10
10/23/2025 21:00,Sample Area,0,No rainfall,10
10/23/2025 22:00,Sample Area,0,No rainfall,10
10/23/2025 23:00,Sample Area,0,No rainfall,10
10/24/2025 0:00,Sample Area,0,No rainfall,10
10/24/2025 1:00,Sample Area,11.35,Very heavy,10
10/24/2025 2:00,Sample Area,7.37,Heavy,10
10/24/2025 3:00,Sample Area,0,No rainfall,10
10/24/2025 4:00,Sample Area,12.32,Very heavy,10
10/24/2025 5:00,Sample Area,12.42,Very heavy,10
10/24/2025 6:00,Sample Area,0,No rainfall,10
10/24/2025 7:00,Sample Area,0,No rainfall,10
10/24/2025 8:00,Sample Area,13.29,Very heavy,10
10/24/2025 9:00,Sample Area,14.51,Very heavy,10
10/24/2025 10:00,Sample Area,0,No rainfall,10
10/24/2025 11:00,Sample Area,9.98,Very heavy,10
10/24/2025 12:00,Sample Area,0,No rainfall,10
10/24/2025 13:00,Sample Area,8.29,Very heavy,10
10/24/2025 14:00,Sample Area,13.39,Very heavy,10
10/24/2025 15:00,Sample Area,12.62,Very heavy,10
10/24/2025 16:00,Sample Area,12.21,Very heavy,10
10/24/2025 17:00,Sample Area,0,No rainfall,10
10/24/2025 18:00,Sample Area,7.59,Heavy,10
10/24/2025 19:00,Sample Area,12.35,Very heavy,10
10/24/2025 20:00,Sample Area,0,No rainfall,10
10/24/2025 21:00,Sample Area,8.13,Very heavy,10
10/24/2025 22:00,Sample Area,6.61,Heavy,10
10/24/2025 23:00,Sample Area,0,No rainfall,10
10/25/2025 0:00,Sample Area,0,No rainfall,10
10/25/2025 1:00,Sample Area,13.25,Very heavy,10
10/25/2025 2:00,Sample Area,10.45,Very heavy,10
10/25/2025 3:00,Sample Area,7.2,Heavy,10
10/25/2025 4:00,Sample Area,8.38,Very heavy,10
10/25/2025 5:00,Sample Area,8.82,Very heavy,10
10/25/2025 6:00,Sample Area,14.73,Very heavy,10
10/25/2025 7:00,Sample Area,0,No rainfall,10
10/25/2025 8:00,Sample Area,14.86,Very heavy,10
10/25/2025 9:00,Sample Area,0,No rainfall,10
10/25/2025 10:00,Sample Area,0,No rainfall,10
10/25/2025 11:00,Sample Area,0,No rainfall,10
10/25/2025 12:00,Sample Area,0,No rainfall,10
10/25/2025 13:00,Sample Area,0,No rainfall,10
10/25/2025 14:00,Sample Area,0,No rainfall,10
10/25/2025 15:00,Sample Area,0,No rainfall,10
10/25/2025 16:00,Sample Area,0,No rainfall,10
10/25/2025 17:00,Sample Area,0,No rainfall,10
10/25/2025 18:00,Sample Area,10.46,Very heavy,10
10/25/2025 19:00,Sample Area,5.76,Heavy,10
10/25/2025 20:00,Sample Area,7.86,Heavy,10
10/25/2025 21:00,Sample Area,0,No rainfall,10
10/25/2025 22:00,Sample Area,13.6,Very heavy,10
10/25/2025 23:00,Sample Area,0,No rainfall,10
10/26/2025 0:00,Sample Area,0,No rainfall,10
10/26/2025 1:00,Sample Area,11.88,Very heavy,10
10/26/2025 2:00,Sample Area,14.71,Very heavy,10
10/26/2025 3:00,Sample Area,10.1,Very heavy,10
10/26/2025 4:00,Sample Area,11.39,Very heavy,10
10/26/2025 5:00,Sample Area,0,No rainfall,10
10/26/2025 6:00,Sample Area,9.84,Very heavy,10
10/26/2025 7:00,Sample Area,13.46,Very heavy,10
10/26/2025 8:00,Sample Area,11.45,Very heavy,10
10/26/2025 9:00,Sample Area,13.01,Very heavy,10
10/26/2025 10:00,Sample Area,0,No rainfall,10
10/26/2025 11:00,Sample Area,0,No rainfall,10
10/26/2025 12:00,Sample Area,0,No rainfall,10
10/26/2025 13:00,Sample Area,0,No rainfall,10
10/26/2025 14:00,Sample Area,0,No rainfall,10
10/26/2025 15:00,Sample Area,0,No rainfall,10
10/26/2025 16:00,Sample Area,14.97,Very heavy,10
10/26/2025 17:00,Sample Area,5.31,Heavy,10
10/26/2025 18:00,Sample Area,5.91,Heavy,10
10/26/2025 19:00,Sample Area,0,No rainfall,10
10/26/2025 20:00,Sample Area,0,No rainfall,10
10/26/2025 21:00,Sample Area,13.22,Very heavy,10
10/26/2025 22:00,Sample Area,0,No rainfall,10
10/26/2025 23:00,Sample Area,12.37,Very heavy,10
10/27/2025 0:00,Sample Area,13.97,Very heavy,10
10/27/2025 1:00,Sample Area,0,No rainfall,10
10/27/2025 2:00,Sample Area,5.88,Heavy,10
10/27/2025 3:00,Sample Area,0,No rainfall,10
10/27/2025 4:00,Sample Area,13.52,Very heavy,10
10/27/2025 5:00,Sample Area,0,No rainfall,10
10/27/2025 6:00,Sample Area,0,No rainfall,10
10/27/2025 7:00,Sample Area,8.4,Very heavy,10
10/27/2025 8:00,Sample Area,8.8,Very heavy,10
10/27/2025 9:00,Sample Area,14.58,Very heavy,10
10/27/2025 10:00,Sample Area,0,No rainfall,10
10/27/2025 11:00,Sample Area,12.74,Very heavy,10
10/27/2025 12:00,Sample Area,8.1,Very heavy,10
10/27/2025 13:00,Sample Area,5.39,Heavy,10
10/27/2025 14:00,Sample Area,12.43,Very heavy,10
10/27/2025 15:00,Sample Area,8.31,Very heavy,10
10/27/2025 16:00,Sample Area,12.22,Very heavy,10
10/27/2025 17:00,Sample Area,12.08,Very heavy,10
10/27/2025 18:00,Sample Area,0,No rainfall,10
10/27/2025 19:00,Sample Area,0,No rainfall,10
10/27/2025 20:00,Sample Area,10.81,Very heavy,10
10/27/2025 21:00,Sample Area,7.87,Heavy,10
10/27/2025 22:00,Sample Area,12.34,Very heavy,10
10/27/2025 23:00,Sample Area,0,No rainfall,10
10/28/2025 0:00,Sample Area,0,No rainfall,10
10/28/2025 1:00,Sample Area,0,No rainfall,10
10/28/2025 2:00,Sample Area,0,No rainfall,10
10/28/2025 3:00,Sample Area,0,No rainfall,10
10/28/2025 4:00,Sample Area,13.83,Very heavy,10
10/28/2025 5:00,Sample Area,0,No rainfall,10
10/28/2025 6:00,Sample Area,10.08,Very heavy,10
10/28/2025 7:00,Sample Area,0,No rainfall,10
10/28/2025 8:00,Sample Area,9.49,Very heavy,10
10/28/2025 9:00,Sample Area,13.95,Very heavy,10
10/28/2025 10:00,Sample Area,0,No rainfall,10
10/28/2025 11:00,Sample Area,6.27,Heavy,10
10/28/2025 12:00,Sample Area,11.1,Very heavy,10
10/28/2025 13:00,Sample Area,0,No rainfall,10
10/28/2025 14:00,Sample Area,10.96,Very heavy,10
10/28/2025 15:00,Sample Area,0,No rainfall,10
10/28/2025 16:00,Sample Area,12.69,Very heavy,10
10/28/2025 17:00,Sample Area,8.5,Very heavy,10
10/28/2025 18:00,Sample Area,8.72,Very heavy,10
10/28/2025 19:00,Sample Area,0,No rainfall,10
10/28/2025 20:00,Sample Area,0,No rainfall,10
10/28/2025 21:00,Sample Area,0,No rainfall,10
10/28/2025 22:00,Sample Area,0,No rainfall,10
10/28/2025 23:00,Sample Area,0,No rainfall,10
10/29/2025 0:00,Sample Area,0,No rainfall,10
10/29/2025 1:00,Sample Area,6.47,Heavy,10
10/29/2025 2:00,Sample Area,7.92,Heavy,10
10/29/2025 3:00,Sample Area,0,No rainfall,10
10/29/2025 4:00,Sample Area,0,No rainfall,10
10/29/2025 5:00,Sample Area,0,No rainfall,10
10/29/2025 6:00,Sample Area,0,No rainfall,10
10/29/2025 7:00,Sample Area,0,No rainfall,10
10/29/2025 8:00,Sample Area,0,No rainfall,10
10/29/2025 9:00,Sample Area,10.35,Very heavy,10
10/29/2025 10:00,Sample Area,9.23,Very heavy,10
10/29/2025 11:00,Sample Area,0,No rainfall,10
10/29/2025 12:00,Sample Area,14.04,Very heavy,10
10/29/2025 13:00,Sample Area,0,No rainfall,10
10/29/2025 14:00,Sample Area,11.81,Very heavy,10
10/29/2025 15:00,Sample Area,0,No rainfall,10
10/29/2025 16:00,Sample Area,0,No rainfall,10
10/29/2025 17:00,Sample Area,0,No rainfall,10
10/29/2025 18:00,Sample Area,0,No rainfall,10
10/29/2025 19:00,Sample Area,9.94,Very heavy,10
10/29/2025 20:00,Sample Area,9.57,Very heavy,10
10/29/2025 21:00,Sample Area,5.08,Heavy,10
10/29/2025 22:00,Sample Area,0,No rainfall,10
10/29/2025 23:00,Sample Area,8.69,Very heavy,10
10/30/2025 0:00,Sample Area,11.7,Very heavy,10
10/30/2025 1:00,Sample Area,14.38,Very heavy,10
10/30/2025 2:00,Sample Area,5.86,Heavy,10
10/30/2025 3:00,Sample Area,8.27,Very heavy,10
10/30/2025 4:00,Sample Area,9.44,Very heavy,10
10/30/2025 5:00,Sample Area,9.55,Very heavy,10
10/30/2025 6:00,Sample Area,0,No rainfall,10
10/30/2025 7:00,Sample Area,0,No rainfall,10
10/30/2025 8:00,Sample Area,5.27,Heavy,10
10/30/2025 9:00,Sample Area,12.1,Very heavy,10
10/30/2025 10:00,Sample Area,0,No rainfall,10
10/30/2025 11:00,Sample Area,10.14,Very heavy,10
10/30/2025 12:00,Sample Area,0,No rainfall,10
10/30/2025 13:00,Sample Area,0,No rainfall,10
10/30/2025 14:00,Sample Area,0,No rainfall,10
10/30/2025 15:00,Sample Area,7.35,Heavy,10
10/30/2025 16:00,Sample Area,0,No rainfall,10
10/30/2025 17:00,Sample Area,0,No rainfall,10
10/30/2025 18:00,Sample Area,0,No rainfall,10
10/30/2025 19:00,Sample Area,6.92,Heavy,10
10/30/2025 20:00,Sample Area,7.66,Heavy,10
10/30/2025 21:00,Sample Area,0,No rainfall,10
10/30/2025 22:00,Sample Area,11.23,Very heavy,10
10/30/2025 23:00,Sample Area,9.4,Very heavy,10
10/31/2025 0:00,Sample Area,0,No rainfall,10
11/1/2025 0:00,Sample Area,3.26,Moderate,11
11/1/2025 1:00,Sample Area,0,No rainfall,11
11/1/2025 2:00,Sample Area,0,No rainfall,11
11/1/2025 3:00,Sample Area,0,No rainfall,11
11/1/2025 4:00,Sample Area,0,No rainfall,11
11/1/2025 5:00,Sample Area,0,No rainfall,11
11/1/2025 6:00,Sample Area,0,No rainfall,11
11/1/2025 7:00,Sample Area,4.09,Heavy,11
11/1/2025 8:00,Sample Area,0,No rainfall,11
11/1/2025 9:00,Sample Area,0,No rainfall,11
11/1/2025 10:00,Sample Area,0,No rainfall,11
11/1/2025 11:00,Sample Area,0,No rainfall,11
11/1/2025 12:00,Sample Area,0,No rainfall,11
11/1/2025 13:00,Sample Area,0,No rainfall,11
11/1/2025 14:00,Sample Area,0,No rainfall,11
11/1/2025 15:00,Sample Area,0,No rainfall,11
11/1/2025 16:00,Sample Area,1.39,Moderate,11
11/1/2025 17:00,Sample Area,0,No rainfall,11
11/1/2025 18:00,Sample Area,0,No rainfall,11
11/1/2025 19:00,Sample Area,0,No rainfall,11
11/1/2025 20:00,Sample Area,0,No rainfall,11
11/1/2025 21:00,Sample Area,0,No rainfall,11
11/1/2025 22:00,Sample Area,0,No rainfall,11
11/1/2025 23:00,Sample Area,0,No rainfall,11
11/2/2025 0:00,Sample Area,0,No rainfall,11
11/2/2025 1:00,Sample Area,0,No rainfall,11
11/2/2025 2:00,Sample Area,0,No rainfall,11
11/2/2025 3:00,Sample Area,0,No rainfall,11
11/2/2025 4:00,Sample Area,0,No rainfall,11
11/2/2025 5:00,Sample Area,0,No rainfall,11
11/2/2025 6:00,Sample Area,0,No rainfall,11
11/2/2025 7:00,Sample Area,2.12,Moderate,11
11/2/2025 8:00,Sample Area,0,No rainfall,11
11/2/2025 9:00,Sample Area,1.72,Moderate,11
11/2/2025 10:00,Sample Area,3.04,Moderate,11
11/2/2025 11:00,Sample Area,1.96,Moderate,11
11/2/2025 12:00,Sample Area,0,No rainfall,11
11/2/2025 13:00,Sample Area,4.93,Heavy,11
11/2/2025 14:00,Sample Area,4.26,Heavy,11
11/2/2025 15:00,Sample Area,0,No rainfall,11
11/2/2025 16:00,Sample Area,0,No rainfall,11
11/2/2025 17:00,Sample Area,1.97,Moderate,11
11/2/2025 18:00,Sample Area,0,No rainfall,11
11/2/2025 19:00,Sample Area,0,No rainfall,11
11/2/2025 20:00,Sample Area,2.68,Moderate,11
11/2/2025 21:00,Sample Area,0,No rainfall,11
11/2/2025 22:00,Sample Area,0,No rainfall,11
11/2/2025 23:00,Sample Area,0,No rainfall,11
11/3/2025 0:00,Sample Area,0,No rainfall,11
11/3/2025 1:00,Sample Area,2.54,Moderate,11
11/3/2025 2:00,Sample Area,0,No rainfall,11
11/3/2025 3:00,Sample Area,1,Moderate,11
