Building ID,Rooftop Area (m²),Total_Collection_L
15027,216,12516.076584
15028,222,12863.745378
15029,209,12110.462991
15030,242,14022.641358
15031,215,12458.131785
15032,254,14717.978946000001
15033,60,3476.68794
15034,187,10835.677413000001
15035,161,9329.112639
15036,236,13674.972564000002
15037,139,8054.327061000001
15038,297,17209.605303000004
15039,104,6026.259096000001
15040,197,11415.125403
15041,258,14949.758142
15042,66,3824.3567339999995
15043,117,6779.541483
15044,182,10545.953418
15045,237,13732.917363
15046,200,11588.9598
15047,223,12921.690176999999
15048,101,5852.424699
15049,187,10835.677413000001
15050,223,12921.690176999999
15051,205,11878.683795000003
15052,146,8459.940654000002
15053,220,12747.85578
15054,203,11762.794197000001
15055,232,13443.193368
15056,291,16861.936509000003
15057,97,5620.645503000001
15058,78,4519.694322
15059,76,4403.8047240000005
15060,195,11299.235805
15061,153,8865.554247
15062,109,6315.983091
15063,251,14544.144549
15064,299,17325.494901000002
15065,155,8981.443845
15066,118,6837.486282000001
15067,251,14544.144549
15068,163,9445.002237
15069,70,4056.1359300000004
15070,201,11646.904599
15071,151,8749.664649
15072,180,10430.06382
15073,281,16282.488519
15074,144,8344.051056
15075,239,13848.806961
15076,154,8923.499046
15077,278,16108.654122000002
15078,174,10082.395026
15079,51,2955.184749
15080,115,6663.651885000001
15081,280,16224.543720000001
15082,162,9387.057438000002
15083,219,12689.910981
15084,285,16514.267715
15085,211,12226.352589000002
15086,91,5272.976709
15087,69,3998.191131
15088,146,8459.940654000002
15089,117,6779.541483
15090,222,12863.745378
15091,285,16514.267715
15092,124,7185.155075999999
15093,174,10082.395026
15094,219,12689.910981
15095,96,5562.700704000001
15096,54,3129.019146
15097,266,15413.316534000001
15098,98,5678.5903020000005
15099,173,10024.450227
15100,86,4983.252713999999
15101,211,12226.352589000002
15102,250,14486.19975
15103,247,14312.365353
15104,195,11299.235805
15105,255,14775.923745000002
15106,68,3940.2463320000006
15107,255,14775.923745000002
15108,89,5157.087111000001
15109,66,3824.3567339999995
15110,237,13732.917363
15111,148,8575.830252
15112,142,8228.161458
15113,91,5272.976709
15114,258,14949.758142
15115,172,9966.505427999999
15116,156,9039.388644
15117,121,7011.320679
15118,114,6605.707086
15119,158,9155.278242
15120,102,5910.369498
15121,277,16050.709323
15122,184,10661.843016
15123,287,16630.157313
15124,182,10545.953418
15125,73,4229.970327000001
15126,77,4461.749523
15127,111,6431.872689
15128,284,16456.322916
15129,66,3824.3567339999995
15130,278,16108.654122000002
15131,69,3998.191131
15132,52,3013.1295480000003
15133,214,12400.186986
15134,267,15471.261333
15135,192,11125.401408000002
15136,100,5794.4799
15137,225,13037.579775
15138,185,10719.787815
15139,190,11009.51181
15140,225,13037.579775
15141,52,3013.1295480000003
15142,242,14022.641358
15143,122,7069.265478
15144,208,12052.518192000001
15145,154,8923.499046
15146,167,9676.781433
15147,203,11762.794197000001
15148,258,14949.758142
15149,233,13501.138167000001
15150,83,4809.418317
15151,186,10777.732614000002
15152,111,6431.872689
15153,169,9792.671031
15154,164,9502.947036
15155,62,3592.5775379999995
15156,118,6837.486282000001
15157,218,12631.966182
15158,126,7301.044674000001
15159,50,2897.23995
15160,138,7996.382262
15161,96,5562.700704000001
15162,53,3071.074347
15163,277,16050.709323
15164,240,13906.75176
15165,229,13269.358971
15166,59,3418.7431410000004
15167,77,4461.749523
15168,170,9850.61583
15169,175,10140.339825000001
15170,183,10603.898217
15171,204,11820.738996
15172,297,17209.605303000004
15173,189,10951.567011000001
15174,111,6431.872689
15175,229,13269.358971
15176,225,13037.579775
15177,116,6721.596684
15178,223,12921.690176999999
15179,274,15876.874926
15180,123,7127.210277000001
15181,144,8344.051056
15182,192,11125.401408000002
15183,248,14370.310151999998
15184,85,4925.307915
15185,191,11067.456608999999
15186,297,17209.605303000004
15187,161,9329.112639
15188,255,14775.923745000002
15189,180,10430.06382
15190,162,9387.057438000002
15191,294,17035.770905999998
15192,159,9213.223041000001
15193,163,9445.002237
15194,116,6721.596684
15195,175,10140.339825000001
15196,135,7822.5478650000005
15197,68,3940.2463320000006
15198,276,15992.764524
15199,253,14660.034147
15200,231,13385.248569
15201,118,6837.486282000001
15202,59,3418.7431410000004
15203,282,16340.433318
15204,210,12168.40779
15205,190,11009.51181
15206,177,10256.229423
15207,148,8575.830252
15208,228,13211.414172
15209,81,4693.528719000001
15210,252,14602.089348000001
15211,161,9329.112639
15212,279,16166.598921000003
15213,73,4229.970327000001
15214,84,4867.363116
15215,132,7648.713467999999
15216,119,6895.431081000001
15217,217,12574.021383000001
15218,231,13385.248569
15219,158,9155.278242
15220,221,12805.800579
15221,239,13848.806961
15222,283,16398.378117
15223,148,8575.830252
15224,245,14196.475755
15225,82,4751.473518
15226,254,14717.978946000001
15227,105,6084.203895
15228,213,12342.242187000002
15229,231,13385.248569
15230,284,16456.322916
15231,196,11357.180604000001
15232,220,12747.85578
15233,61,3534.632739
15234,60,3476.68794
15235,119,6895.431081000001
15236,189,10951.567011000001
15237,268,15529.206132000001
15238,90,5215.03191
15239,202,11704.849398
15240,155,8981.443845
15241,52,3013.1295480000003
15242,52,3013.1295480000003
15243,133,7706.658267000001
15244,205,11878.683795000003
15245,200,11588.9598
15246,225,13037.579775
15247,244,14138.530956
15248,219,12689.910981
15249,265,15355.371734999999
15250,156,9039.388644
15251,217,12574.021383000001
15252,183,10603.898217
15253,69,3998.191131
15254,188,10893.622212
15255,145,8401.995855000001
15256,173,10024.450227
15257,204,11820.738996
15258,70,4056.1359300000004
15259,285,16514.267715
15260,289,16746.046911
15261,163,9445.002237
15262,62,3592.5775379999995
15263,135,7822.5478650000005
15264,84,4867.363116
15265,96,5562.700704000001
15266,263,15239.482137
15267,205,11878.683795000003
15268,198,11473.070201999999
15269,287,16630.157313
15270,195,11299.235805
15271,208,12052.518192000001
15272,237,13732.917363
15273,174,10082.395026
15274,159,9213.223041000001
15275,86,4983.252713999999
15276,70,4056.1359300000004
15277,63,3650.5223370000003
15278,266,15413.316534000001
15279,140,8112.271860000001
15280,281,16282.488519
15281,109,6315.983091
15282,173,10024.450227
15283,72,4172.025528
15284,272,15760.985328000002
15285,160,9271.16784
15286,173,10024.450227
15287,206,11936.628594
15288,224,12979.634976000001
15289,79,4577.639121
15290,164,9502.947036
15291,139,8054.327061000001
15292,261,15123.592539000001
15293,87,5041.197513
15294,132,7648.713467999999
15295,76,4403.8047240000005
15296,266,15413.316534000001
15297,153,8865.554247
15298,279,16166.598921000003
15299,165,9560.891835
15300,264,15297.426935999998
15301,270,15645.095730000001
15302,64,3708.4671359999998
15303,236,13674.972564000002
15304,52,3013.1295480000003
15305,59,3418.7431410000004
15306,256,14833.868543999999
15307,169,9792.671031
15308,257,14891.813343
15309,194,11241.291006000001
15310,177,10256.229423
15311,260,15065.64774
15312,60,3476.68794
15313,225,13037.579775
15314,182,10545.953418
15315,118,6837.486282000001
15316,113,6547.762287
15317,299,17325.494901000002
15318,63,3650.5223370000003
15319,99,5736.5351009999995
15320,203,11762.794197000001
15321,121,7011.320679
15322,118,6837.486282000001
15323,184,10661.843016
15324,176,10198.284624
15325,65,3766.411935
15326,232,13443.193368
15327,127,7358.9894730000005
15328,150,8691.71985
15329,105,6084.203895
15330,154,8923.499046
15331,181,10488.008619
15332,277,16050.709323
15333,97,5620.645503000001
15334,297,17209.605303000004
15335,66,3824.3567339999995
15336,160,9271.16784
15337,213,12342.242187000002
15338,119,6895.431081000001
15339,129,7474.879071
15340,142,8228.161458
15341,277,16050.709323
15342,87,5041.197513
15343,150,8691.71985
15344,289,16746.046911
15345,111,6431.872689
15346,170,9850.61583
15347,97,5620.645503000001
15348,59,3418.7431410000004
15349,282,16340.433318
15350,85,4925.307915
15351,206,11936.628594
15352,255,14775.923745000002
15353,53,3071.074347
15354,93,5388.866307000001
15355,105,6084.203895
15356,91,5272.976709
15357,277,16050.709323
15358,163,9445.002237
15359,286,16572.212514
15360,190,11009.51181
15361,223,12921.690176999999
15362,259,15007.702941
15363,210,12168.40779
15364,70,4056.1359300000004
15365,257,14891.813343
15366,128,7416.9342719999995
15367,295,17093.715705
15368,234,13559.082966
15369,118,6837.486282000001
15370,119,6895.431081000001
15371,279,16166.598921000003
15372,116,6721.596684
15373,97,5620.645503000001
15374,253,14660.034147
15375,277,16050.709323
15376,210,12168.40779
15377,85,4925.307915
15378,210,12168.40779
15379,208,12052.518192000001
15380,198,11473.070201999999
15381,76,4403.8047240000005
15382,268,15529.206132000001
15383,121,7011.320679
15384,297,17209.605303000004
15385,150,8691.71985
15386,239,13848.806961
15387,145,8401.995855000001
15388,177,10256.229423
15389,75,4345.859925
15390,115,6663.651885000001
15391,189,10951.567011000001
15392,71,4114.080729
15393,66,3824.3567339999995
15394,56,3244.9087440000003
15395,156,9039.388644
15396,117,6779.541483
15397,177,10256.229423
15398,86,4983.252713999999
15399,87,5041.197513
15400,145,8401.995855000001
15401,188,10893.622212
15402,50,2897.23995
15403,202,11704.849398
15404,91,5272.976709
15405,229,13269.358971
15406,201,11646.904599
15407,230,13327.303770000002
15408,284,16456.322916
15409,233,13501.138167000001
15410,112,6489.817488000001
15411,130,7532.82387
15412,57,3302.853543
15413,236,13674.972564000002
15414,222,12863.745378
15415,76,4403.8047240000005
15416,101,5852.424699
15417,195,11299.235805
15418,140,8112.271860000001
15419,135,7822.5478650000005
15420,65,3766.411935
15421,115,6663.651885000001
15422,54,3129.019146
15423,131,7590.768669000001
15424,180,10430.06382
15425,268,15529.206132000001
15426,167,9676.781433
15427,130,7532.82387
15428,257,14891.813343
15429,119,6895.431081000001
15430,164,9502.947036
15431,56,3244.9087440000003
15432,99,5736.5351009999995
15433,191,11067.456608999999
15434,215,12458.131785
15435,281,16282.488519
15436,256,14833.868543999999
15437,160,9271.16784
15438,96,5562.700704000001
15439,161,9329.112639
15440,210,12168.40779
15441,92,5330.921508
15442,140,8112.271860000001
15443,78,4519.694322
15444,177,10256.229423
15445,234,13559.082966
15446,278,16108.654122000002
15447,182,10545.953418
15448,270,15645.095730000001
15449,145,8401.995855000001
15450,237,13732.917363
15451,166,9618.836634
15452,119,6895.431081000001
15453,179,10372.119021
15454,119,6895.431081000001
15455,159,9213.223041000001
15456,220,12747.85578
15457,181,10488.008619
15458,105,6084.203895
15459,270,15645.095730000001
15460,236,13674.972564000002
15461,138,7996.382262
15462,186,10777.732614000002
15463,297,17209.605303000004
15464,180,10430.06382
15465,267,15471.261333
15466,225,13037.579775
15467,220,12747.85578
15468,268,15529.206132000001
15469,149,8633.775051
15470,273,15818.930127000001
15471,178,10314.174222000001
15472,106,6142.148694
15473,230,13327.303770000002
15474,295,17093.715705
15475,193,11183.346207
15476,100,5794.4799
15477,161,9329.112639
15478,252,14602.089348000001
15479,267,15471.261333
15480,153,8865.554247
15481,176,10198.284624
15482,104,6026.259096000001
15483,50,2897.23995
15484,139,8054.327061000001
15485,205,11878.683795000003
15486,102,5910.369498
15487,235,13617.027765
15488,122,7069.265478
15489,237,13732.917363
15490,236,13674.972564000002
15491,157,9097.333443
15492,199,11531.015001
15493,57,3302.853543
15494,299,17325.494901000002
15495,226,13095.524574
15496,91,5272.976709
15497,204,11820.738996
15498,216,12516.076584
15499,260,15065.64774
15500,74,4287.915126
15501,87,5041.197513
15502,134,7764.603066000001
15503,201,11646.904599
15504,73,4229.970327000001
15505,109,6315.983091
15506,260,15065.64774
15507,227,13153.469373000002
15508,160,9271.16784
15509,115,6663.651885000001
15510,191,11067.456608999999
15511,102,5910.369498
15512,209,12110.462991
15513,155,8981.443845
15514,145,8401.995855000001
15515,269,15587.150931
15516,225,13037.579775
15517,88,5099.142312
15518,217,12574.021383000001
15519,91,5272.976709
15520,160,9271.16784
15521,153,8865.554247
15522,126,7301.044674000001
15523,253,14660.034147
15524,57,3302.853543
15525,256,14833.868543999999
15526,75,4345.859925
15527,189,10951.567011000001
15528,92,5330.921508
15529,228,13211.414172
15530,159,9213.223041000001
15531,268,15529.206132000001
15532,259,15007.702941
15533,286,16572.212514
15534,149,8633.775051
15535,112,6489.817488000001
15536,98,5678.5903020000005
15537,164,9502.947036
15538,204,11820.738996
15539,186,10777.732614000002
15540,296,17151.660504
15541,216,12516.076584
15542,114,6605.707086
15543,248,14370.310151999998
15544,267,15471.261333
15545,120,6953.37588
15546,293,16977.826107
15547,56,3244.9087440000003
15548,249,14428.254951
15549,129,7474.879071
15550,116,6721.596684
15551,286,16572.212514
15552,187,10835.677413000001
15553,291,16861.936509000003
15554,248,14370.310151999998
15555,262,15181.537338000002
15556,230,13327.303770000002
15557,150,8691.71985
15558,144,8344.051056
15559,136,7880.492664000001
15560,234,13559.082966
15561,140,8112.271860000001
15562,297,17209.605303000004
15563,263,15239.482137
15564,152,8807.609448000001
15565,298,17267.550102
15566,175,10140.339825000001
15567,204,11820.738996
15568,231,13385.248569
15569,162,9387.057438000002
15570,53,3071.074347
15571,137,7938.437463
15572,200,11588.9598
15573,225,13037.579775
15574,260,15065.64774
15575,219,12689.910981
15576,52,3013.1295480000003
15577,140,8112.271860000001
15578,52,3013.1295480000003
15579,205,11878.683795000003
15580,240,13906.75176
15581,130,7532.82387
15582,208,12052.518192000001
15583,187,10835.677413000001
15584,226,13095.524574
15585,263,15239.482137
15586,143,8286.106257
15587,175,10140.339825000001
15588,162,9387.057438000002
15589,198,11473.070201999999
15590,149,8633.775051
15591,102,5910.369498
15592,136,7880.492664000001
15593,279,16166.598921000003
15594,253,14660.034147
15595,138,7996.382262
15596,103,5968.314297
15597,234,13559.082966
15598,69,3998.191131
15599,162,9387.057438000002
15600,98,5678.5903020000005
15601,283,16398.378117
15602,184,10661.843016
15603,78,4519.694322
15604,97,5620.645503000001
15605,270,15645.095730000001
15606,62,3592.5775379999995
15607,52,3013.1295480000003
15608,51,2955.184749
15609,65,3766.411935
15610,143,8286.106257
15611,151,8749.664649
15612,183,10603.898217
15613,94,5446.811106
15614,120,6953.37588
15615,182,10545.953418
15616,105,6084.203895
15617,248,14370.310151999998
15618,275,15934.819725
15619,176,10198.284624
15620,81,4693.528719000001
15621,98,5678.5903020000005
15622,62,3592.5775379999995
15623,207,11994.573392999999
15624,74,4287.915126
15625,262,15181.537338000002
15626,109,6315.983091
15627,108,6258.038292
15628,262,15181.537338000002
15629,205,11878.683795000003
15630,289,16746.046911
15631,107,6200.093493
15632,69,3998.191131
15633,211,12226.352589000002
15634,182,10545.953418
15635,259,15007.702941
15636,237,13732.917363
15637,280,16224.543720000001
15638,220,12747.85578
15639,106,6142.148694
15640,234,13559.082966
15641,252,14602.089348000001
15642,103,5968.314297
15643,258,14949.758142
15644,161,9329.112639
15645,222,12863.745378
15646,135,7822.5478650000005
15647,86,4983.252713999999
15648,133,7706.658267000001
15649,97,5620.645503000001
15650,167,9676.781433
15651,231,13385.248569
15652,97,5620.645503000001
15653,161,9329.112639
15654,159,9213.223041000001
15655,55,3186.963945
15656,211,12226.352589000002
15657,240,13906.75176
15658,127,7358.9894730000005
15659,225,13037.579775
15660,72,4172.025528
15661,175,10140.339825000001
15662,133,7706.658267000001
15663,62,3592.5775379999995
15664,96,5562.700704000001
15665,93,5388.866307000001
15666,154,8923.499046
15667,209,12110.462991
15668,203,11762.794197000001
15669,291,16861.936509000003
15670,230,13327.303770000002
15671,63,3650.5223370000003
15672,229,13269.358971
15673,170,9850.61583
15674,85,4925.307915
15675,57,3302.853543
15676,217,12574.021383000001
15677,263,15239.482137
15678,199,11531.015001
15679,65,3766.411935
15680,140,8112.271860000001
15681,169,9792.671031
15682,237,13732.917363
15683,109,6315.983091
15684,59,3418.7431410000004
15685,202,11704.849398
15686,80,4635.58392
15687,70,4056.1359300000004
15688,268,15529.206132000001
15689,130,7532.82387
15690,82,4751.473518
15691,80,4635.58392
15692,291,16861.936509000003
15693,283,16398.378117
15694,267,15471.261333
15695,198,11473.070201999999
15696,85,4925.307915
15697,242,14022.641358
15698,181,10488.008619
15699,117,6779.541483
15700,139,8054.327061000001
15701,181,10488.008619
15702,290,16803.991710000002
15703,58,3360.798342
15704,79,4577.639121
15705,164,9502.947036
15706,94,5446.811106
15707,53,3071.074347
15708,118,6837.486282000001
15709,286,16572.212514
15710,72,4172.025528
15711,65,3766.411935
15712,71,4114.080729
15713,278,16108.654122000002
15714,121,7011.320679
15715,97,5620.645503000001
15716,239,13848.806961
15717,274,15876.874926
15718,296,17151.660504
15719,237,13732.917363
15720,279,16166.598921000003
15721,156,9039.388644
15722,257,14891.813343
15723,182,10545.953418
15724,257,14891.813343
15725,56,3244.9087440000003
15726,100,5794.4799
15727,114,6605.707086
15728,58,3360.798342
15729,131,7590.768669000001
15730,94,5446.811106
15731,171,9908.560629000001
15732,224,12979.634976000001
15733,244,14138.530956
15734,201,11646.904599
15735,269,15587.150931
15736,59,3418.7431410000004
15737,122,7069.265478
15738,254,14717.978946000001
15739,97,5620.645503000001
15740,212,12284.297388
15741,231,13385.248569
15742,136,7880.492664000001
15743,160,9271.16784
15744,258,14949.758142
15745,287,16630.157313
15746,248,14370.310151999998
15747,293,16977.826107
15748,65,3766.411935
15749,102,5910.369498
15750,89,5157.087111000001
15751,149,8633.775051
15752,69,3998.191131
15753,265,15355.371734999999
15754,288,16688.102112
15755,118,6837.486282000001
15756,94,5446.811106
15757,55,3186.963945
15758,269,15587.150931
15759,246,14254.420554000002
15760,226,13095.524574
15761,88,5099.142312
15762,151,8749.664649
15763,179,10372.119021
15764,156,9039.388644
15765,88,5099.142312
15766,167,9676.781433
15767,198,11473.070201999999
15768,217,12574.021383000001
15769,278,16108.654122000002
15770,131,7590.768669000001
15771,103,5968.314297
15772,289,16746.046911
15773,159,9213.223041000001
15774,61,3534.632739
15775,258,14949.758142
15776,214,12400.186986
15777,159,9213.223041000001
15778,87,5041.197513
15779,192,11125.401408000002
15780,56,3244.9087440000003
15781,127,7358.9894730000005
15782,227,13153.469373000002
15783,114,6605.707086
15784,151,8749.664649
15785,244,14138.530956
15786,150,8691.71985
15787,93,5388.866307000001
15788,80,4635.58392
15789,220,12747.85578
15790,126,7301.044674000001
15791,97,5620.645503000001
15792,131,7590.768669000001
15793,176,10198.284624
15794,258,14949.758142
15795,258,14949.758142
15796,238,13790.862162000001
15797,252,14602.089348000001
15798,133,7706.658267000001
15799,59,3418.7431410000004
15800,78,4519.694322
15801,97,5620.645503000001
15802,275,15934.819725
15803,258,14949.758142
15804,295,17093.715705
15805,239,13848.806961
15806,165,9560.891835
15807,283,16398.378117
15808,62,3592.5775379999995
15809,221,12805.800579
15810,96,5562.700704000001
15811,152,8807.609448000001
15812,241,13964.696559
15813,140,8112.271860000001
15814,295,17093.715705
15815,102,5910.369498
15816,267,15471.261333
15817,141,8170.216659
15818,126,7301.044674000001
15819,253,14660.034147
15820,93,5388.866307000001
15821,205,11878.683795000003
15822,51,2955.184749
15823,150,8691.71985
15824,106,6142.148694
15825,106,6142.148694
15826,83,4809.418317
15827,264,15297.426935999998
15828,107,6200.093493
15829,229,13269.358971
15830,286,16572.212514
15831,206,11936.628594
15832,84,4867.363116
15833,124,7185.155075999999
15834,225,13037.579775
15835,82,4751.473518
15836,164,9502.947036
15837,124,7185.155075999999
15838,122,7069.265478
15839,127,7358.9894730000005
15840,58,3360.798342
15841,280,16224.543720000001
15842,97,5620.645503000001
15843,116,6721.596684
15844,270,15645.095730000001
15845,260,15065.64774
15846,213,12342.242187000002
15847,273,15818.930127000001
15848,248,14370.310151999998
15849,168,9734.726232
15850,269,15587.150931
15851,221,12805.800579
15852,259,15007.702941
15853,237,13732.917363
15854,240,13906.75176
15855,182,10545.953418
15856,264,15297.426935999998
15857,168,9734.726232
15858,135,7822.5478650000005
15859,267,15471.261333
15860,155,8981.443845
15861,125,7243.099875
15862,89,5157.087111000001
15863,68,3940.2463320000006
15864,96,5562.700704000001
15865,114,6605.707086
15866,244,14138.530956
15867,268,15529.206132000001
15868,195,11299.235805
15869,227,13153.469373000002
15870,79,4577.639121
15871,175,10140.339825000001
15872,115,6663.651885000001
15873,54,3129.019146
15874,142,8228.161458
15875,146,8459.940654000002
15876,219,12689.910981
15877,261,15123.592539000001
15878,143,8286.106257
15879,155,8981.443845
15880,182,10545.953418
15881,227,13153.469373000002
15882,134,7764.603066000001
15883,107,6200.093493
15884,128,7416.9342719999995
15885,261,15123.592539000001
15886,57,3302.853543
15887,290,16803.991710000002
15888,208,12052.518192000001
15889,61,3534.632739
15890,198,11473.070201999999
15891,143,8286.106257
15892,239,13848.806961
15893,140,8112.271860000001
15894,285,16514.267715
15895,267,15471.261333
15896,82,4751.473518
15897,203,11762.794197000001
15898,267,15471.261333
15899,149,8633.775051
15900,217,12574.021383000001
15901,242,14022.641358
15902,236,13674.972564000002
15903,64,3708.4671359999998
15904,163,9445.002237
15905,178,10314.174222000001
15906,60,3476.68794
15907,104,6026.259096000001
15908,51,2955.184749
15909,114,6605.707086
15910,272,15760.985328000002
15911,221,12805.800579
15912,65,3766.411935
15913,295,17093.715705
15914,199,11531.015001
15915,155,8981.443845
15916,195,11299.235805
15917,224,12979.634976000001
15918,258,14949.758142
15919,79,4577.639121
15920,59,3418.7431410000004
15921,276,15992.764524
15922,235,13617.027765
15923,111,6431.872689
15924,134,7764.603066000001
15925,257,14891.813343
15926,183,10603.898217
15927,116,6721.596684
15928,90,5215.03191
15929,220,12747.85578
15930,262,15181.537338000002
15931,254,14717.978946000001
15932,67,3882.3015330000003
15933,107,6200.093493
15934,295,17093.715705
15935,109,6315.983091
15936,137,7938.437463
15937,76,4403.8047240000005
15938,295,17093.715705
15939,117,6779.541483
15940,71,4114.080729
15941,201,11646.904599
15942,89,5157.087111000001
15943,158,9155.278242
15944,123,7127.210277000001
15945,115,6663.651885000001
15946,217,12574.021383000001
15947,55,3186.963945
15948,161,9329.112639
15949,67,3882.3015330000003
15950,130,7532.82387
15951,151,8749.664649
15952,286,16572.212514
15953,264,15297.426935999998
15954,159,9213.223041000001
15955,79,4577.639121
15956,171,9908.560629000001
15957,198,11473.070201999999
15958,111,6431.872689
15959,187,10835.677413000001
15960,169,9792.671031
15961,156,9039.388644
15962,190,11009.51181
15963,125,7243.099875
15964,58,3360.798342
15965,245,14196.475755
15966,88,5099.142312
15967,73,4229.970327000001
15968,174,10082.395026
15969,167,9676.781433
15970,83,4809.418317
15971,280,16224.543720000001
15972,110,6373.92789
15973,218,12631.966182
15974,182,10545.953418
15975,128,7416.9342719999995
15976,99,5736.5351009999995
15977,181,10488.008619
15978,100,5794.4799
15979,101,5852.424699
15980,171,9908.560629000001
15981,216,12516.076584
15982,299,17325.494901000002
15983,57,3302.853543
15984,162,9387.057438000002
15985,94,5446.811106
15986,137,7938.437463
15987,294,17035.770905999998
15988,77,4461.749523
15989,168,9734.726232
15990,156,9039.388644
15991,76,4403.8047240000005
15992,242,14022.641358
15993,211,12226.352589000002
15994,130,7532.82387
15995,150,8691.71985
15996,111,6431.872689
15997,111,6431.872689
15998,215,12458.131785
15999,75,4345.859925
16000,170,9850.61583
16001,73,4229.970327000001
16002,88,5099.142312
16003,173,10024.450227
16004,70,4056.1359300000004
16005,143,8286.106257
16006,224,12979.634976000001
16007,164,9502.947036
16008,225,13037.579775
16009,170,9850.61583
16010,62,3592.5775379999995
16011,278,16108.654122000002
16012,180,10430.06382
16013,209,12110.462991
16014,212,12284.297388
16015,68,3940.2463320000006
16016,191,11067.456608999999
16017,225,13037.579775
16018,263,15239.482137
16019,130,7532.82387
16020,172,9966.505427999999
16021,117,6779.541483
16022,222,12863.745378
16023,281,16282.488519
16024,68,3940.2463320000006
16025,113,6547.762287
16026,150,8691.71985
16027,115,6663.651885000001
16028,256,14833.868543999999
16029,115,6663.651885000001
16030,124,7185.155075999999
16031,94,5446.811106
16032,136,7880.492664000001
16033,251,14544.144549
16034,116,6721.596684
16035,246,14254.420554000002
16036,52,3013.1295480000003
16037,215,12458.131785
16038,254,14717.978946000001
16039,219,12689.910981
16040,260,15065.64774
16041,217,12574.021383000001
16042,227,13153.469373000002
16043,212,12284.297388
16044,73,4229.970327000001
16045,137,7938.437463
16046,66,3824.3567339999995
16047,89,5157.087111000001
16048,251,14544.144549
16049,243,14080.586157000002
16050,221,12805.800579
16051,200,11588.9598
16052,55,3186.963945
16053,243,14080.586157000002
16054,198,11473.070201999999
16055,168,9734.726232
16056,169,9792.671031
16057,84,4867.363116
16058,162,9387.057438000002
16059,78,4519.694322
16060,56,3244.9087440000003
16061,270,15645.095730000001
16062,102,5910.369498
16063,214,12400.186986
16064,72,4172.025528
16065,146,8459.940654000002
16066,185,10719.787815
16067,125,7243.099875
16068,287,16630.157313
16069,225,13037.579775
16070,59,3418.7431410000004
16071,256,14833.868543999999
16072,166,9618.836634
16073,73,4229.970327000001
16074,267,15471.261333
16075,224,12979.634976000001
16076,283,16398.378117
16077,230,13327.303770000002
16078,88,5099.142312
16079,299,17325.494901000002
16080,244,14138.530956
16081,115,6663.651885000001
16082,55,3186.963945
16083,70,4056.1359300000004
16084,122,7069.265478
16085,123,7127.210277000001
16086,85,4925.307915
16087,180,10430.06382
16088,282,16340.433318
16089,265,15355.371734999999
16090,263,15239.482137
16091,290,16803.991710000002
16092,255,14775.923745000002
16093,219,12689.910981
16094,222,12863.745378
16095,93,5388.866307000001
16096,140,8112.271860000001
16097,210,12168.40779
16098,109,6315.983091
16099,263,15239.482137
16100,142,8228.161458
16101,260,15065.64774
16102,132,7648.713467999999
16103,247,14312.365353
16104,286,16572.212514
16105,132,7648.713467999999
16106,126,7301.044674000001
16107,75,4345.859925
16108,263,15239.482137
16109,70,4056.1359300000004
16110,277,16050.709323
16111,169,9792.671031
16112,179,10372.119021
16113,224,12979.634976000001
16114,157,9097.333443
16115,207,11994.573392999999
16116,76,4403.8047240000005
16117,120,6953.37588
16118,197,11415.125403
16119,99,5736.5351009999995
16120,144,8344.051056
16121,72,4172.025528
16122,190,11009.51181
16123,130,7532.82387
16124,181,10488.008619
16125,298,17267.550102
16126,191,11067.456608999999
16127,69,3998.191131
16128,173,10024.450227
16129,62,3592.5775379999995
16130,52,3013.1295480000003
16131,267,15471.261333
16132,267,15471.261333
16133,259,15007.702941
16134,273,15818.930127000001
16135,255,14775.923745000002
16136,224,12979.634976000001
16137,180,10430.06382
16138,178,10314.174222000001
16139,139,8054.327061000001
16140,201,11646.904599
16141,290,16803.991710000002
16142,84,4867.363116
16143,63,3650.5223370000003
16144,244,14138.530956
16145,190,11009.51181
16146,224,12979.634976000001
16147,99,5736.5351009999995
16148,127,7358.9894730000005
16149,262,15181.537338000002
16150,203,11762.794197000001
16151,52,3013.1295480000003
16152,228,13211.414172
16153,89,5157.087111000001
16154,245,14196.475755
16155,213,12342.242187000002
16156,100,5794.4799
16157,284,16456.322916
16158,50,2897.23995
16159,153,8865.554247
16160,288,16688.102112
16161,210,12168.40779
16162,184,10661.843016
16163,166,9618.836634
16164,165,9560.891835
16165,101,5852.424699
16166,169,9792.671031
16167,188,10893.622212
16168,204,11820.738996
16169,191,11067.456608999999
16170,135,7822.5478650000005
16171,257,14891.813343
16172,95,5504.755905
16173,125,7243.099875
16174,290,16803.991710000002
16175,287,16630.157313
16176,59,3418.7431410000004
16177,201,11646.904599
16178,110,6373.92789
16179,287,16630.157313
16180,67,3882.3015330000003
16181,135,7822.5478650000005
16182,186,10777.732614000002
16183,194,11241.291006000001
16184,279,16166.598921000003
16185,177,10256.229423
16186,153,8865.554247
16187,235,13617.027765
16188,190,11009.51181
16189,227,13153.469373000002
16190,150,8691.71985
16191,55,3186.963945
16192,134,7764.603066000001
16193,100,5794.4799
16194,85,4925.307915
16195,120,6953.37588
16196,149,8633.775051
16197,74,4287.915126
16198,188,10893.622212
16199,93,5388.866307000001
16200,63,3650.5223370000003
16201,286,16572.212514
16202,78,4519.694322
16203,123,7127.210277000001
